colour	x	y	showSelectedlegendcolour	PANEL	fill
#C49A00	75.3196585365854	1.828	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	57.7461219512195	5.749	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	72.5796097560976	1.774	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	46.6339756097561	6.872	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	61.2765853658537	2.59	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	62.175756097561	2.394	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	78.0901707317073	1.053	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	56.8660731707317	5.366	Sub-Saharan Africa (all income levels)	39	#FB61D7
#00C094	77.1804878048781	1.88	Middle East & North Africa (all income levels)	39	#00C094
#FB61D7	70.6073170731707	1.97	Sub-Saharan Africa (all income levels)	39	#FB61D7
#A58AFF	68.3257317073171	3.404	South Asia	39	#A58AFF
#FB61D7	46.0350243902439	6.17	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	73.7318780487805	2.664	Latin America & Caribbean (all income levels)	39	#53B400
#F8766D	71.7647073170732	3.157	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	46.7275365853659	5.82	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	58.8318536585366	4.24	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	74.3756097560976	2.6766666667	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	46.7603414634146	7.587	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	45.4861463414634	5.963	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	68.7016585365854	3.535	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	77.8829268292683	1.63	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	78.3292682926829	1.81	Europe & Central Asia (all income levels)	39	#C49A00
#A58AFF	59.9060975609756	4.35	South Asia	39	#A58AFF
#F8766D	78.0853658536585	1.92	East Asia & Pacific (all income levels)	39	#F8766D
#00C094	73.7308048780488	4.277	Middle East & North Africa (all income levels)	39	#00C094
#53B400	73.84	2.776	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	69.5046341463415	3.064	Latin America & Caribbean (all income levels)	39	#53B400
#F8766D	71.7561219512195	2.571	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	58.189512195122	4.599	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	66.4953902439025	3.888	East Asia & Pacific (all income levels)	39	#F8766D
#A58AFF	62.7351707317073	4.861	South Asia	39	#A58AFF
#C49A00	72.9975609756098	1.44	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	75.229512195122	1.9	Latin America & Caribbean (all income levels)	39	#53B400
#00C094	70.4820975609756	5.709	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	75.7121951219512	1.48	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	69.5309756097561	3.839	Latin America & Caribbean (all income levels)	39	#53B400
#00C094	75.9079756097561	3.3	Middle East & North Africa (all income levels)	39	#00C094
#C49A00	69.8073170731708	1.32	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	66.7839024390244	1.24	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	41.2739268292683	5.909	Sub-Saharan Africa (all income levels)	39	#FB61D7
#00C094	71.0942682926829	4.39	Middle East & North Africa (all income levels)	39	#00C094
#F8766D	61.5436341463415	4.872	East Asia & Pacific (all income levels)	39	#F8766D
#FB61D7	55.7400243902439	5.481	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	79.3390243902439	1.5	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	77.4	1.494	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	74.8073170731708	1.23	Europe & Central Asia (all income levels)	39	#C49A00
#C49A00	72.5512195121951	1.37	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	38.3254878048781	5.816	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	55.1385609756098	5.73	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	46.9949756097561	6.499	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	67.8710487804878	2.757	Latin America & Caribbean (all income levels)	39	#53B400
#FB61D7	62.0802682926829	4.748	Sub-Saharan Africa (all income levels)	39	#FB61D7
#53B400	69.3890487804878	3.201	Latin America & Caribbean (all income levels)	39	#53B400
#00C094	73.6000243902439	3.881	Middle East & North Africa (all income levels)	39	#00C094
#FB61D7	51.7945365853659	4.441	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	49.0171707317073	6.624	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	54.5170731707317	5.329	Sub-Saharan Africa (all income levels)	39	#FB61D7
#F8766D	72.3302926829268	1.755	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	63.1042682926829	4.237	Europe & Central Asia (all income levels)	39	#C49A00
#F8766D	54.334512195122	6.986	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	63.577243902439	3.021	Europe & Central Asia (all income levels)	39	#C49A00
#00C094	72.0512195121951	2.23	Middle East & North Africa (all income levels)	39	#00C094
#F8766D	70.4928536585366	4.3	East Asia & Pacific (all income levels)	39	#F8766D
#C49A00	68.1190487804878	2.524	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	68.6610487804878	1.7	Latin America & Caribbean (all income levels)	39	#53B400
#FB61D7	49.8008536585366	5.741	Sub-Saharan Africa (all income levels)	39	#FB61D7
#C49A00	67.9682926829268	1.2	Europe & Central Asia (all income levels)	39	#C49A00
#FB61D7	45.1448780487805	6.937	Sub-Saharan Africa (all income levels)	39	#FB61D7
#00B6EB	76.5804878048781	1.999	North America	39	#00B6EB
#53B400	73.9541463414634	2.38	Latin America & Caribbean (all income levels)	39	#53B400
#C49A00	66.714756097561	2.815	Europe & Central Asia (all income levels)	39	#C49A00
#53B400	70.2315853658537	2.509	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	72.7292682926829	2.9	Latin America & Caribbean (all income levels)	39	#53B400
#53B400	77.0592926829268	2.472	Latin America & Caribbean (all income levels)	39	#53B400
#F8766D	71.0015609756098	2.162	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	66.7511951219512	4.562	East Asia & Pacific (all income levels)	39	#F8766D
#F8766D	68.7648048780488	4.638	East Asia & Pacific (all income levels)	39	#F8766D
#00C094	58.5965853658537	6.896	Middle East & North Africa (all income levels)	39	#00C094
#FB61D7	57.0176097560976	2.937	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	42.2550731707317	6.171	Sub-Saharan Africa (all income levels)	39	#FB61D7
#FB61D7	47.3995609756098	4.017	Sub-Saharan Africa (all income levels)	39	#FB61D7
#00C094	74.3887317073171	2.77	Middle East & North Africa (all income levels)	40	#00C094
#A58AFF	45.0098536585366	7.847	South Asia	40	#A58AFF
#C49A00	73.7218292682927	2.33	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	70.4924878048781	1.712	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	44.4390975609756	6.882	Sub-Saharan Africa (all income levels)	40	#FB61D7
#53B400	73.5034634146342	2.535	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	77.7756097560976	1.34	Europe & Central Asia (all income levels)	40	#C49A00
#F8766D	78.9317073170732	1.755	East Asia & Pacific (all income levels)	40	#F8766D
#53B400	73.6753902439025	1.905	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	66.3554878048781	2.07	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	73.714	1.454	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	75.3094146341464	1.585	Latin America & Caribbean (all income levels)	40	#53B400
#A58AFF	64.2339024390244	3.231	South Asia	40	#A58AFF
#C49A00	77.619512195122	1.62	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	49.8854878048781	6.314	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	71.4121951219512	1.23	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	73.6713658536585	2.775	Middle East & North Africa (all income levels)	40	#00C094
#FB61D7	45.6705609756098	5.904	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	52.291756097561	6.041	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	75.9883414634146	2.477	East Asia & Pacific (all income levels)	40	#F8766D
#53B400	62.6008780487805	4.219	Latin America & Caribbean (all income levels)	40	#53B400
#53B400	69.8144634146341	2.399	Latin America & Caribbean (all income levels)	40	#53B400
#53B400	71.3034390243903	2.165	Latin America & Caribbean (all income levels)	40	#53B400
#A58AFF	60.4560975609756	3.855	South Asia	40	#A58AFF
#FB61D7	52.1589512195122	3.519	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	67.9073170731707	1.31	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	73.4443170731708	3.696	Latin America & Caribbean (all income levels)	40	#53B400
#00B6EB	78.8829268292683	1.51	North America	40	#00B6EB
#FB61D7	45.4424146341463	6.974	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	43.9533414634146	5.488	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	54.1409024390244	4.964	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	79.580487804878	1.48	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	50.1789024390244	5.22	Sub-Saharan Africa (all income levels)	40	#FB61D7
#53B400	76.4228292682927	2.135	Latin America & Caribbean (all income levels)	40	#53B400
#FB61D7	50.406512195122	5.03	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	71.0833902439025	1.755	East Asia & Pacific (all income levels)	40	#F8766D
#53B400	70.7118292682927	2.682	Latin America & Caribbean (all income levels)	40	#53B400
#53B400	77.6227317073171	2.481	Latin America & Caribbean (all income levels)	40	#53B400
#53B400	76.158	1.621	Latin America & Caribbean (all income levels)	40	#53B400
#FB61D7	68.9563902439024	3.876	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	77.823512195122	1.781	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	74.6682926829268	1.13	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	77.7268292682927	1.36	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	53.5894146341464	4.926	Middle East & North Africa (all income levels)	40	#00C094
#C49A00	76.3414634146341	1.73	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	70.6308292682927	2.926	Latin America & Caribbean (all income levels)	40	#53B400
#00C094	69.6730487804878	2.715	Middle East & North Africa (all income levels)	40	#00C094
#53B400	73.0061463414634	3.007	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	70.0634146341463	1.32	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	68.4493658536585	3.382	Middle East & North Africa (all income levels)	40	#00C094
#FB61D7	55.4075853658537	5.526	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	78.7170731707317	1.19	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	51.1929268292683	6.253	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	77.2912195121951	1.73	Europe & Central Asia (all income levels)	40	#C49A00
#F8766D	67.4201219512195	3.132	East Asia & Pacific (all income levels)	40	#F8766D
#F8766D	67.1726341463415	4.39	East Asia & Pacific (all income levels)	40	#F8766D
#C49A00	78.6073170731707	1.81	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	59.9720487804878	4.181	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	77.390243902439	1.68	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	73.0774634146342	2.666	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	71.2931951219512	1.659	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	58.1348048780488	4.716	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	65.4390243902439	2.34	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	54.8450731707317	5.708	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	47.522	6.07	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	48.6409512195122	5.814	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	77.9878048780488	1.24	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	67.2181219512195	4.884	Latin America & Caribbean (all income levels)	40	#53B400
#F8766D	73.9679512195122	2.927	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	44.6193658536585	5.93	Sub-Saharan Africa (all income levels)	40	#FB61D7
#53B400	63.9464390243903	2.479	Latin America & Caribbean (all income levels)	40	#53B400
#F8766D	80.3829268292683	0.982	East Asia & Pacific (all income levels)	40	#F8766D
#53B400	70.1256829268293	4.116	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	72.6419512195122	1.38	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	58.1718536585366	4.426	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	70.6770731707317	1.28	Europe & Central Asia (all income levels)	40	#C49A00
#F8766D	65.3307073170732	2.489	East Asia & Pacific (all income levels)	40	#F8766D
#C49A00	76.0736585365854	1.9	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	78.6585365853659	2.965	Middle East & North Africa (all income levels)	40	#00C094
#A58AFF	61.2558780487805	3.194	South Asia	40	#A58AFF
#00C094	70.9688780487805	5.31	Middle East & North Africa (all income levels)	40	#00C094
#00C094	69.4518292682927	2.352	Middle East & North Africa (all income levels)	40	#00C094
#C49A00	79.3512195121951	1.99	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	78.8268292682927	1.23	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	77.2779268292683	1.402	Europe & Central Asia (all income levels)	40	#C49A00
#53B400	70.3762682926829	2.629	Latin America & Caribbean (all income levels)	40	#53B400
#00C094	71.9533170731707	4.076	Middle East & North Africa (all income levels)	40	#00C094
#F8766D	80.5707317073171	1.342	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	52.8132195121951	5.03	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	67.0024390243903	2.629	Europe & Central Asia (all income levels)	40	#C49A00
#F8766D	57.0888292682927	4.017	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	57.6450975609756	5.306	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	64.5495609756098	2.144	East Asia & Pacific (all income levels)	40	#F8766D
#F8766D	75.3734146341463	1.42	East Asia & Pacific (all income levels)	40	#F8766D
#C49A00	66.9512195121951	2.8781	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	73.6697073170732	2.714	Middle East & North Africa (all income levels)	40	#00C094
#C49A00	65.519512195122	1.7	Europe & Central Asia (all income levels)	40	#C49A00
#F8766D	60.8110731707317	4.457	East Asia & Pacific (all income levels)	40	#F8766D
#00C094	70.4836829268293	2.503	Middle East & North Africa (all income levels)	40	#00C094
#53B400	71.3048780487805	2.1	Latin America & Caribbean (all income levels)	40	#53B400
#A58AFF	70.2517073170732	2.176	South Asia	40	#A58AFF
#FB61D7	44.888756097561	5.91	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	49.3578292682927	4.2	Sub-Saharan Africa (all income levels)	40	#FB61D7
#C49A00	71.5707317073171	1.46	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	77.7707317073171	1.74	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	69.7429268292683	1.16	Europe & Central Asia (all income levels)	40	#C49A00
#00C094	72.2628536585366	3.135	Middle East & North Africa (all income levels)	40	#00C094
#00C094	68.2839024390244	2.798	Middle East & North Africa (all income levels)	40	#00C094
#C49A00	66.7269756097561	1.613	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	75.1070487804878	1.825	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	58.7162926829268	5.651	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	67.5048780487805	5.71	East Asia & Pacific (all income levels)	40	#F8766D
#C49A00	72.7442195121951	1.72	Europe & Central Asia (all income levels)	40	#C49A00
#FB61D7	46.9383902439024	6.841	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	61.5871463414634	2.507	East Asia & Pacific (all income levels)	40	#F8766D
#F8766D	62.616512195122	2.29	East Asia & Pacific (all income levels)	40	#F8766D
#F8766D	78.3155609756098	0.991	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	56.9314146341464	5.291	Sub-Saharan Africa (all income levels)	40	#FB61D7
#00C094	77.1487804878049	1.77	Middle East & North Africa (all income levels)	40	#00C094
#FB61D7	70.9609756097561	2.05	Sub-Saharan Africa (all income levels)	40	#FB61D7
#A58AFF	69.3642195121951	3.146	South Asia	40	#A58AFF
#FB61D7	45.9636829268293	6.13	Sub-Saharan Africa (all income levels)	40	#FB61D7
#53B400	74.013243902439	2.615	Latin America & Caribbean (all income levels)	40	#53B400
#F8766D	71.9563414634146	3.11	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	47.0209756097561	5.758	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	58.2058536585366	4.134	Sub-Saharan Africa (all income levels)	40	#FB61D7
#F8766D	73.8756097560976	2.6533333333	East Asia & Pacific (all income levels)	40	#F8766D
#FB61D7	47.5220243902439	7.545	Sub-Saharan Africa (all income levels)	40	#FB61D7
#FB61D7	45.8295365853659	5.922	Sub-Saharan Africa (all income levels)	40	#FB61D7
#53B400	69.1685365853659	3.384	Latin America & Caribbean (all income levels)	40	#53B400
#C49A00	77.8365853658537	1.65	Europe & Central Asia (all income levels)	40	#C49A00
#C49A00	78.2829268292683	1.85	Europe & Central Asia (all income levels)	40	#C49A00
#A58AFF	60.7158048780488	4.224	South Asia	40	#A58AFF
#F8766D	77.890243902439	1.94	East Asia & Pacific (all income levels)	40	#F8766D
#00C094	73.9382682926829	3.943	Middle East & North Africa (all income levels)	40	#00C094
#53B400	74.0309024390244	2.764	Latin America & Caribbean (all income levels)	40	#53B400
